Secondary Subject,Level,Gender,Academic Year,Provider Count,Students Assessed in 1+ Credits Count,Students Assessed in 1+ Credits Rate,Students Assessed in 14+ Credits Count,Students Assessed in 14+ Credits Rate,Assessed Count,Not Achieved Rate,Achieved Rate,Merit Rate,Excellence Rate,Not Achieved Count,Achieved Count,Merit Count,Excellence Count,Cohort Warning
Drama,Level 1,Male,2020,214,2035,0.042,1110,0.04,6406,0.143,0.341,0.283,0.232,917,2185,1815,1489,
Drama,Level 1,Male,2021,207,1648,0.034,1012,0.038,5449,0.108,0.329,0.309,0.254,591,1791,1685,1382,
Drama,Level 1,Male,2022,210,1575,0.032,840,0.031,4709,0.149,0.343,0.288,0.22,700,1617,1354,1038,
Drama,Level 1,Male,2023,188,1472,0.03,896,0.032,4789,0.135,0.335,0.291,0.24,646,1603,1392,1148,
Drama,Level 1,Male,2024,157,1029,0.03,670,0.031,2746,0.14,0.36,0.307,0.193,385,988,843,530,
Drama,Level 2,Female,2015,238,2587,0.074,2093,0.081,10627,0.109,0.265,0.322,0.304,1157,2815,3422,3233,
Drama,Level 2,Female,2016,239,2686,0.074,2103,0.078,10626,0.097,0.251,0.318,0.334,1027,2672,3383,3544,
Drama,Level 2,Female,2017,242,2874,0.079,2066,0.077,10746,0.117,0.278,0.303,0.302,1254,2984,3261,3247,
Drama,Level 2,Female,2018,258,2914,0.081,2055,0.079,10484,0.108,0.258,0.316,0.318,1133,2700,3316,3335,
Drama,Level 2,Female,2019,251,2822,0.079,1932,0.076,9890,0.095,0.248,0.33,0.327,936,2450,3267,3237,
Drama,Level 2,Female,2020,248,2677,0.075,1571,0.062,9045,0.078,0.239,0.333,0.35,709,2161,3012,3163,
Drama,Level 2,Female,2021,249,2363,0.068,1390,0.057,7735,0.088,0.236,0.328,0.348,677,1827,2540,2691,
Drama,Level 2,Female,2022,238,2139,0.064,1382,0.058,7399,0.094,0.252,0.325,0.329,696,1868,2401,2434,
Drama,Level 2,Female,2023,241,2310,0.065,1487,0.059,7726,0.099,0.26,0.327,0.314,767,2011,2523,2425,
Drama,Level 2,Female,2024,242,2300,0.058,1510,0.055,7636,0.084,0.258,0.316,0.342,639,1973,2416,2608,
Drama,Level 2,Male,2015,210,1493,0.042,1103,0.044,5808,0.157,0.309,0.288,0.245,914,1796,1674,1424,
Drama,Level 2,Male,2016,211,1618,0.045,1161,0.046,6121,0.163,0.309,0.286,0.243,996,1889,1750,1486,
Drama,Level 2,Male,2017,222,1727,0.047,1134,0.045,6125,0.18,0.303,0.265,0.252,1102,1855,1626,1542,
Drama,Level 2,Male,2018,230,1800,0.051,1158,0.048,6276,0.173,0.3,0.275,0.253,1085,1880,1723,1588,
Drama,Level 2,Male,2019,221,1687,0.047,1064,0.044,5753,0.147,0.296,0.297,0.259,847,1703,1711,1492,
Drama,Level 2,Male,2020,209,1680,0.047,924,0.039,5391,0.154,0.316,0.298,0.232,831,1703,1608,1249,
Drama,Level 2,Male,2021,210,1417,0.04,762,0.033,4427,0.137,0.301,0.302,0.26,605,1333,1336,1153,
Drama,Level 2,Male,2022,206,1313,0.039,785,0.035,4333,0.15,0.314,0.303,0.232,652,1361,1314,1006,
Drama,Level 2,Male,2023,211,1315,0.036,807,0.033,4296,0.155,0.291,0.292,0.262,665,1251,1256,1124,
Drama,Level 2,Male,2024,204,1280,0.032,791,0.03,4198,0.138,0.285,0.306,0.271,581,1195,1283,1139,
Drama,Level 3,Female,2015,233,2050,0.079,1596,0.076,7824,0.112,0.258,0.311,0.319,879,2019,2431,2495,
Drama,Level 3,Female,2016,232,1962,0.075,1578,0.075,7381,0.094,0.257,0.305,0.345,694,1894,2248,2545,
Drama,Level 3,Female,2017,227,1981,0.071,1537,0.07,7329,0.084,0.238,0.324,0.354,614,1742,2375,2598,
Drama,Level 3,Female,2018,231,2040,0.072,1542,0.071,7314,0.101,0.264,0.297,0.338,737,1932,2171,2474,
Drama,Level 3,Female,2019,247,2086,0.073,1532,0.072,7254,0.092,0.252,0.312,0.344,669,1827,2262,2496,
Drama,Level 3,Female,2020,237,1899,0.067,1305,0.063,6472,0.092,0.242,0.307,0.359,595,1564,1988,2325,
Drama,Level 3,Female,2021,239,1839,0.064,1263,0.059,6133,0.09,0.24,0.298,0.372,555,1472,1826,2280,
Drama,Level 3,Female,2022,228,1632,0.058,1133,0.056,5497,0.087,0.246,0.309,0.358,480,1353,1697,1967,
Drama,Level 3,Female,2023,228,1644,0.06,1179,0.058,5482,0.091,0.248,0.311,0.35,501,1359,1704,1918,
Drama,Level 3,Female,2024,231,1664,0.056,1305,0.059,5756,0.074,0.242,0.31,0.373,427,1393,1787,2149,
Drama,Level 3,Male,2015,201,1191,0.05,873,0.048,4342,0.175,0.274,0.264,0.288,758,1188,1147,1249,
Drama,Level 3,Male,2016,214,1252,0.052,876,0.048,4430,0.148,0.295,0.265,0.291,656,1309,1174,1291,
Drama,Level 3,Male,2017,204,1254,0.05,892,0.048,4504,0.143,0.288,0.267,0.303,642,1295,1201,1366,
Drama,Level 3,Male,2018,206,1260,0.05,868,0.047,4417,0.143,0.302,0.257,0.297,632,1334,1137,1314,
Drama,Level 3,Male,2019,211,1370,0.054,948,0.053,4670,0.143,0.308,0.273,0.275,669,1438,1277,1286,
Drama,Level 3,Male,2020,199,1177,0.045,772,0.043,4016,0.138,0.303,0.28,0.28,553,1215,1123,1125,
Drama,Level 3,Male,2021,212,1193,0.046,759,0.042,3859,0.144,0.298,0.267,0.291,557,1149,1031,1122,
Drama,Level 3,Male,2022,194,1026,0.04,659,0.038,3396,0.144,0.322,0.28,0.254,489,1092,951,864,
Drama,Level 3,Male,2023,191,1014,0.041,689,0.039,3338,0.133,0.303,0.289,0.274,445,1013,966,914,
Drama,Level 3,Male,2024,198,1029,0.037,745,0.038,3493,0.117,0.293,0.281,0.309,408,1023,982,1080,
Earth and Space Science,Level 2,Female,2015,131,1797,0.051,324,0.012,3717,0.269,0.408,0.195,0.128,999,1516,725,477,
Earth and Space Science,Level 2,Female,2016,152,2277,0.063,382,0.014,4445,0.22,0.399,0.234,0.148,978,1772,1039,656,
Earth and Space Science,Level 2,Female,2017,152,2419,0.067,311,0.012,4405,0.224,0.393,0.212,0.172,986,1731,932,756,
Earth and Space Science,Level 2,Female,2018,164,2576,0.072,446,0.017,5021,0.208,0.358,0.234,0.2,1043,1799,1174,1005,
Earth and Space Science,Level 2,Female,2019,173,2697,0.075,386,0.015,5137,0.216,0.372,0.232,0.18,1112,1910,1192,923,
Earth and Space Science,Level 2,Female,2020,167,2435,0.069,354,0.014,4685,0.199,0.384,0.235,0.183,930,1798,1101,856,
Earth and Space Science,Level 2,Female,2021,168,2559,0.074,291,0.012,4586,0.189,0.358,0.235,0.218,868,1641,1078,999,
Earth and Space Science,Level 2,Female,2022,180,2791,0.083,279,0.012,4820,0.191,0.373,0.222,0.214,923,1796,1071,1030,
Earth and Space Science,Level 2,Female,2023,190,2511,0.07,369,0.015,4831,0.193,0.389,0.235,0.183,934,1878,1134,885,
Earth and Space Science,Level 2,Female,2024,190,3025,0.076,364,0.013,5489,0.201,0.367,0.224,0.208,1106,2012,1232,1139,
Earth and Space Science,Level 2,Male,2015,135,2445,0.069,535,0.021,5549,0.345,0.427,0.15,0.079,1914,2368,831,436,
Earth and Space Science,Level 2,Male,2016,154,2703,0.075,520,0.02,5899,0.318,0.431,0.167,0.084,1878,2544,984,493,
Earth and Space Science,Level 2,Male,2017,155,2693,0.074,472,0.019,5628,0.316,0.432,0.16,0.092,1776,2432,903,517,
Earth and Space Science,Level 2,Male,2018,164,2894,0.081,517,0.021,6179,0.302,0.413,0.191,0.094,1867,2551,1179,582,
Earth and Space Science,Level 2,Male,2019,175,2974,0.083,481,0.02,6181,0.324,0.421,0.166,0.09,2003,2600,1024,554,
Earth and Space Science,Level 2,Male,2020,174,2673,0.075,452,0.019,5706,0.28,0.448,0.179,0.093,1600,2554,1020,532,
Earth and Space Science,Level 2,Male,2021,165,2759,0.079,405,0.018,5697,0.3,0.429,0.171,0.099,1711,2445,977,564,
Earth and Space Science,Level 2,Male,2022,171,2630,0.077,378,0.017,5250,0.313,0.423,0.167,0.097,1641,2221,878,510,
Earth and Space Science,Level 2,Male,2023,177,2696,0.075,436,0.018,5482,0.279,0.453,0.161,0.107,1532,2482,880,588,
Earth and Space Science,Level 2,Male,2024,176,2898,0.073,397,0.015,5668,0.299,0.424,0.166,0.11,1696,2404,943,625,
Earth and Space Science,Level 3,Female,2015,87,947,0.036,413,0.02,2933,0.26,0.391,0.19,0.158,763,1148,558,464,
Earth and Space Science,Level 3,Female,2016,100,1149,0.044,456,0.022,3266,0.247,0.373,0.195,0.186,806,1217,637,606,
Earth and Space Science,Level 3,Female,2017,109,1317,0.047,467,0.021,3567,0.233,0.355,0.215,0.198,830,1265,767,705,
Earth and Space Science,Level 3,Female,2018,115,1506,0.053,399,0.018,3614,0.219,0.378,0.203,0.2,793,1367,733,721,
Earth and Space Science,Level 3,Female,2019,134,1659,0.058,480,0.023,4085,0.187,0.386,0.222,0.205,764,1575,908,838,
Earth and Space Science,Level 3,Female,2020,137,1639,0.058,412,0.02,3998,0.152,0.345,0.229,0.274,607,1381,915,1095,
Earth and Space Science,Level 3,Female,2021,139,1616,0.056,409,0.019,3820,0.152,0.359,0.22,0.27,579,1370,841,1030,
Earth and Space Science,Level 3,Female,2022,140,1602,0.057,321,0.016,3555,0.165,0.361,0.223,0.251,588,1283,793,891,
Earth and Space Science,Level 3,Female,2023,147,1528,0.056,334,0.017,3350,0.162,0.365,0.224,0.249,543,1222,752,833,
Earth and Space Science,Level 3,Female,2024,144,1889,0.063,461,0.021,4397,0.131,0.355,0.251,0.263,575,1562,1105,1155,
Earth and Space Science,Level 3,Male,2015,89,1123,0.047,584,0.032,3737,0.307,0.391,0.163,0.138,1149,1462,610,516,
Earth and Space Science,Level 3,Male,2016,110,1339,0.055,618,0.034,4158,0.312,0.38,0.177,0.13,1297,1582,737,542,
Earth and Space Science,Level 3,Male,2017,102,1531,0.061,614,0.033,4460,0.326,0.391,0.171,0.111,1456,1744,763,497,
Earth and Space Science,Level 3,Male,2018,126,1841,0.073,575,0.031,4779,0.296,0.4,0.177,0.127,1414,1912,848,605,
Earth and Space Science,Level 3,Male,2019,138,1942,0.076,607,0.034,4956,0.285,0.403,0.171,0.141,1412,1998,846,700,
Earth and Space Science,Level 3,Male,2020,144,1888,0.073,574,0.032,4886,0.246,0.401,0.182,0.17,1203,1961,890,832,
Earth and Space Science,Level 3,Male,2021,137,1622,0.063,578,0.032,4397,0.21,0.399,0.205,0.186,925,1755,900,817,
Earth and Space Science,Level 3,Male,2022,134,1706,0.067,527,0.031,4372,0.254,0.389,0.188,0.17,1110,1699,820,743,
Earth and Space Science,Level 3,Male,2023,130,1578,0.063,512,0.029,4101,0.261,0.376,0.185,0.178,1071,1542,758,730,
Earth and Space Science,Level 3,Male,2024,138,1855,0.066,591,0.03,4849,0.227,0.388,0.191,0.193,1103,1883,927,936,
Economics,Level 1,Female,2015,208,3928,0.108,2576,0.087,15040,0.104,0.328,0.355,0.214,1557,4932,5332,3219,
Economics,Level 1,Female,2016,217,4201,0.117,2712,0.092,15618,0.105,0.333,0.328,0.234,1635,5200,5124,3659,
Economics,Level 1,Female,2017,206,3856,0.109,2441,0.084,14189,0.107,0.323,0.34,0.229,1525,4586,4824,3254,
Economics,Level 1,Female,2018,193,3700,0.108,2262,0.081,13382,0.103,0.323,0.335,0.239,1379,4329,4480,3194,
Economics,Level 1,Female,2019,193,3768,0.091,2073,0.073,12612,0.108,0.316,0.318,0.258,1367,3986,4007,3252,
Economics,Level 1,Female,2020,182,3618,0.078,1994,0.074,11836,0.11,0.289,0.331,0.27,1297,3423,3923,3193,
Economics,Level 1,Female,2021,185,3730,0.082,2005,0.076,12102,0.08,0.281,0.328,0.312,967,3396,3968,3771,
Economics,Level 1,Female,2022,182,3502,0.075,1772,0.068,10885,0.109,0.309,0.318,0.265,1184,3365,3456,2880,
Economics,Level 1,Female,2023,182,3674,0.079,1765,0.064,11210,0.117,0.306,0.322,0.255,1313,3434,3608,2855,
Economics,Level 1,Male,2015,201,4394,0.117,3062,0.102,17937,0.129,0.4,0.322,0.149,2305,7180,5781,2671,
Economics,Level 1,Male,2016,203,4668,0.126,3072,0.103,18242,0.126,0.402,0.316,0.156,2293,7328,5773,2848,
Economics,Level 1,Male,2017,195,4444,0.125,2839,0.098,17064,0.135,0.383,0.323,0.159,2298,6535,5510,2721,
Economics,Level 1,Male,2018,186,4475,0.126,2798,0.099,16949,0.14,0.389,0.303,0.168,2374,6592,5132,2851,
Economics,Level 1,Male,2019,183,4504,0.106,2499,0.089,15634,0.146,0.377,0.306,0.17,2289,5899,4786,2660,
Economics,Level 1,Male,2020,174,4250,0.087,2289,0.083,14524,0.141,0.378,0.302,0.179,2044,5490,4385,2605,
Economics,Level 1,Male,2021,174,4212,0.087,2323,0.088,14733,0.109,0.378,0.315,0.199,1600,5563,4641,2929,
Economics,Level 1,Male,2022,173,4373,0.09,2445,0.091,14689,0.148,0.381,0.303,0.168,2172,5600,4454,2463,
Economics,Level 1,Male,2023,174,4652,0.096,2365,0.084,14997,0.149,0.379,0.298,0.173,2239,5687,4476,2595,
Economics,Level 2,Female,2015,188,2128,0.061,1779,0.069,8433,0.167,0.355,0.288,0.191,1407,2991,2427,1608,
Economics,Level 2,Female,2016,194,2209,0.061,1817,0.067,8567,0.163,0.342,0.297,0.198,1394,2927,2546,1700,
Economics,Level 2,Female,2017,187,2064,0.057,1629,0.061,7802,0.159,0.33,0.285,0.226,1244,2571,2220,1767,
Economics,Level 2,Female,2018,169,1986,0.056,1528,0.059,7147,0.172,0.319,0.281,0.229,1226,2281,2005,1635,
Economics,Level 2,Female,2019,161,1847,0.052,1330,0.052,6164,0.165,0.335,0.272,0.228,1014,2067,1675,1408,
Economics,Level 2,Female,2020,164,2060,0.058,1436,0.057,6524,0.145,0.292,0.276,0.287,946,1908,1798,1872,
Economics,Level 2,Female,2021,164,1945,0.056,1322,0.054,6105,0.119,0.299,0.284,0.298,725,1825,1733,1822,
Economics,Level 2,Female,2022,159,1789,0.053,1233,0.052,5650,0.139,0.311,0.278,0.272,784,1756,1572,1538,
Economics,Level 2,Female,2023,157,1824,0.051,1263,0.05,5745,0.146,0.313,0.283,0.259,836,1796,1624,1489,
Economics,Level 2,Female,2024,161,2001,0.051,1434,0.052,6414,0.126,0.334,0.289,0.251,810,2142,1855,1607,
Economics,Level 2,Male,2015,183,2764,0.078,2326,0.092,11422,0.198,0.41,0.259,0.133,2261,4688,2957,1516,
Economics,Level 2,Male,2016,185,2853,0.079,2465,0.097,11715,0.197,0.387,0.273,0.142,2313,4535,3198,1669,
Economics,Level 2,Male,2017,172,2688,0.074,2298,0.091,10726,0.203,0.382,0.259,0.156,2173,4100,2783,1670,
Economics,Level 2,Male,2018,166,2671,0.075,2183,0.09,10027,0.225,0.367,0.259,0.149,2252,3677,2599,1499,
Economics,Level 2,Male,2019,160,2635,0.074,2009,0.083,9303,0.216,0.388,0.246,0.151,2008,3606,2284,1405,
Economics,Level 2,Male,2020,163,2718,0.076,2071,0.088,9369,0.183,0.383,0.256,0.178,1710,3593,2400,1666,
Economics,Level 2,Male,2021,156,2651,0.075,1978,0.087,9128,0.159,0.369,0.275,0.197,1453,3372,2509,1794,
Economics,Level 2,Male,2022,154,2663,0.078,1971,0.089,9005,0.194,0.403,0.247,0.156,1749,3629,2221,1406,
Economics,Level 2,Male,2023,159,2854,0.079,2066,0.086,9602,0.201,0.404,0.247,0.148,1928,3877,2372,1425,
Economics,Level 2,Male,2024,159,3165,0.08,2371,0.091,10786,0.199,0.39,0.249,0.162,2145,4202,2689,1750,
Economics,Level 3,Female,2015,178,1813,0.07,1555,0.074,6366,0.194,0.343,0.266,0.197,1233,2183,1694,1256,
Economics,Level 3,Female,2016,193,1763,0.067,1429,0.068,5879,0.17,0.341,0.269,0.22,1000,2006,1579,1294,
Economics,Level 3,Female,2017,165,1723,0.062,1433,0.066,5761,0.15,0.332,0.274,0.245,863,1910,1579,1409,
Economics,Level 3,Female,2018,173,1668,0.059,1330,0.061,5358,0.172,0.296,0.268,0.263,924,1588,1436,1410,
Economics,Level 3,Female,2019,150,1579,0.056,1230,0.058,4963,0.161,0.3,0.259,0.279,801,1488,1287,1387,
Economics,Level 3,Female,2020,144,1446,0.051,986,0.047,4168,0.164,0.275,0.254,0.308,682,1146,1057,1283,
Economics,Level 3,Female,2021,153,1637,0.057,1196,0.056,4898,0.09,0.298,0.273,0.339,443,1458,1335,1662,
Economics,Level 3,Female,2022,146,1397,0.05,964,0.048,4018,0.144,0.296,0.27,0.29,580,1189,1083,1166,
Economics,Level 3,Female,2023,147,1432,0.053,1037,0.051,4161,0.129,0.288,0.281,0.302,536,1198,1169,1258,
Economics,Level 3,Female,2024,144,1478,0.049,1082,0.049,4342,0.141,0.286,0.263,0.309,613,1243,1144,1342,
Economics,Level 3,Male,2015,175,2421,0.101,2062,0.114,8718,0.212,0.389,0.253,0.147,1844,3388,2207,1279,
Economics,Level 3,Male,2016,187,2408,0.099,1869,0.103,7965,0.214,0.377,0.241,0.168,1706,3003,1916,1340,
Economics,Level 3,Male,2017,167,2389,0.095,1895,0.102,7877,0.195,0.392,0.246,0.167,1535,3088,1941,1313,
Economics,Level 3,Male,2018,163,2311,0.092,1777,0.096,7389,0.199,0.354,0.253,0.194,1472,2616,1866,1435,
Economics,Level 3,Male,2019,151,2238,0.088,1716,0.095,7154,0.204,0.353,0.248,0.196,1459,2522,1772,1401,
Economics,Level 3,Male,2020,142,2227,0.086,1544,0.087,6569,0.215,0.36,0.235,0.19,1411,2366,1543,1249,
Economics,Level 3,Male,2021,145,2327,0.09,1603,0.089,6996,0.134,0.367,0.272,0.227,939,2565,1901,1591,
Economics,Level 3,Male,2022,141,2222,0.087,1478,0.086,6381,0.186,0.367,0.249,0.199,1184,2343,1587,1267,
Economics,Level 3,Male,2023,146,2151,0.086,1544,0.088,6352,0.189,0.386,0.242,0.184,1201,2449,1536,1166,
Economics,Level 3,Male,2024,141,2249,0.081,1697,0.087,6827,0.194,0.377,0.242,0.187,1324,2575,1650,1278,
Education for Sustainability,Level 2,Female,2015,46,572,0.016,38,0.001,760,0.221,0.316,0.225,0.238,168,240,171,181,
Education for Sustainability,Level 2,Female,2016,50,739,0.02,70,0.003,1051,0.259,0.265,0.225,0.251,272,279,236,264,
Education for Sustainability,Level 2,Female,2017,53,873,0.024,52,0.002,1154,0.227,0.289,0.219,0.264,262,334,253,305,
Education for Sustainability,Level 2,Female,2018,47,852,0.024,42,0.002,1083,0.184,0.282,0.246,0.289,199,305,266,313,
Education for Sustainability,Level 2,Female,2019,58,883,0.025,61,0.002,1208,0.183,0.274,0.268,0.275,221,331,324,332,
Education for Sustainability,Level 2,Female,2020,71,947,0.027,61,0.002,1282,0.16,0.245,0.264,0.332,205,314,338,425,
Education for Sustainability,Level 2,Female,2021,61,909,0.026,41,0.002,1148,0.155,0.269,0.262,0.314,178,309,301,360,
Education for Sustainability,Level 2,Female,2022,62,824,0.024,45,0.002,1077,0.138,0.286,0.284,0.292,149,308,306,314,
Education for Sustainability,Level 2,Female,2023,71,881,0.025,55,0.002,1169,0.136,0.279,0.255,0.33,159,326,298,386,
Education for Sustainability,Level 2,Female,2024,58,813,0.021,36,0.001,1071,0.152,0.286,0.249,0.313,163,306,267,335,
Education for Sustainability,Level 2,Male,2015,45,467,0.013,16,0.001,583,0.346,0.444,0.136,0.074,202,259,79,43,
Education for Sustainability,Level 2,Male,2016,45,541,0.015,32,0.001,676,0.357,0.379,0.179,0.086,241,256,121,58,
Education for Sustainability,Level 2,Male,2017,52,629,0.017,41,0.002,795,0.347,0.36,0.179,0.114,276,286,142,91,
Education for Sustainability,Level 2,Male,2018,43,520,0.015,8,0,605,0.291,0.372,0.193,0.144,176,225,117,87,
Education for Sustainability,Level 2,Male,2019,55,683,0.019,15,0.001,812,0.329,0.326,0.229,0.116,267,265,186,94,
Education for Sustainability,Level 2,Male,2020,60,596,0.017,22,0.001,767,0.263,0.339,0.24,0.158,202,260,184,121,
Education for Sustainability,Level 2,Male,2021,51,590,0.017,24,0.001,733,0.248,0.349,0.235,0.168,182,256,172,123,
Education for Sustainability,Level 2,Male,2022,55,493,0.014,23,0.001,640,0.27,0.336,0.198,0.195,173,215,127,125,
Education for Sustainability,Level 2,Male,2023,59,609,0.017,9,0,699,0.213,0.406,0.203,0.177,149,284,142,124,
Education for Sustainability,Level 2,Male,2024,49,614,0.016,8,0,756,0.225,0.421,0.185,0.169,170,318,140,128,
Education for Sustainability,Level 3,Female,2015,34,208,0.008,81,0.004,405,0.17,0.375,0.168,0.286,69,152,68,116,
Education for Sustainability,Level 3,Female,2016,22,149,0.006,61,0.003,311,0.241,0.376,0.177,0.206,75,117,55,64,
Education for Sustainability,Level 3,Female,2017,25,164,0.006,61,0.003,332,0.214,0.304,0.256,0.226,71,101,85,75,
Education for Sustainability,Level 3,Female,2018,43,331,0.012,112,0.005,624,0.232,0.284,0.197,0.287,145,177,123,179,
Education for Sustainability,Level 3,Female,2019,38,373,0.013,166,0.008,775,0.154,0.276,0.245,0.325,119,214,190,252,
Education for Sustainability,Level 3,Female,2020,51,405,0.014,89,0.004,632,0.16,0.275,0.264,0.301,101,174,167,190,
Education for Sustainability,Level 3,Female,2021,52,416,0.014,99,0.005,678,0.171,0.33,0.232,0.267,116,224,157,181,
Education for Sustainability,Level 3,Female,2022,49,397,0.014,114,0.006,688,0.166,0.289,0.244,0.301,114,199,168,207,
Education for Sustainability,Level 3,Female,2023,54,492,0.018,127,0.006,832,0.144,0.292,0.225,0.339,120,243,187,282,
Education for Sustainability,Level 3,Female,2024,47,425,0.014,158,0.007,873,0.159,0.263,0.267,0.31,139,230,233,271,
Education for Sustainability,Level 3,Male,2015,30,196,0.008,19,0.001,246,0.321,0.374,0.122,0.183,79,92,30,45,
Education for Sustainability,Level 3,Male,2016,24,154,0.006,21,0.001,203,0.394,0.389,0.138,0.079,80,79,28,16,
Education for Sustainability,Level 3,Male,2017,22,112,0.004,17,0.001,165,0.333,0.406,0.152,0.109,55,67,25,18,
Education for Sustainability,Level 3,Male,2018,31,213,0.008,33,0.002,307,0.267,0.45,0.156,0.127,82,138,48,39,
Education for Sustainability,Level 3,Male,2019,29,197,0.008,49,0.003,349,0.281,0.318,0.226,0.175,98,111,79,61,
Education for Sustainability,Level 3,Male,2020,37,296,0.011,40,0.002,417,0.249,0.424,0.158,0.168,104,177,66,70,
Education for Sustainability,Level 3,Male,2021,41,256,0.01,56,0.003,404,0.25,0.436,0.198,0.116,101,176,80,47,
Education for Sustainability,Level 3,Male,2022,41,323,0.013,65,0.004,506,0.233,0.458,0.166,0.142,118,232,84,72,
Education for Sustainability,Level 3,Male,2023,46,361,0.014,64,0.004,527,0.231,0.37,0.211,0.188,122,195,111,99,
Education for Sustainability,Level 3,Male,2024,38,330,0.012,89,0.005,580,0.238,0.422,0.179,0.16,138,245,104,93,
English,Level 1,Female,2015,421,30115,0.826,23896,0.81,162962,0.148,0.378,0.285,0.189,24159,61608,46380,30815,
English,Level 1,Female,2016,418,29802,0.829,23895,0.814,160258,0.138,0.375,0.286,0.201,22056,60121,45821,32260,
English,Level 1,Female,2017,424,29471,0.836,23036,0.794,155561,0.134,0.371,0.288,0.207,20808,57765,44727,32261,
English,Level 1,Female,2018,411,28523,0.833,22226,0.793,146087,0.137,0.367,0.292,0.204,19958,53560,42706,29863,
English,Level 1,Female,2019,419,31570,0.76,22631,0.794,148006,0.13,0.368,0.296,0.206,19299,54422,43755,30530,
English,Level 1,Female,2020,427,31714,0.687,19888,0.74,129870,0.124,0.36,0.301,0.215,16078,46768,39056,27968,
English,Level 1,Female,2021,422,30730,0.673,18792,0.713,124920,0.107,0.345,0.309,0.239,13378,43097,38547,29898,
English,Level 1,Female,2022,415,30659,0.66,18562,0.716,123351,0.138,0.353,0.296,0.214,16978,43490,36539,26344,
English,Level 1,Female,2023,418,30969,0.67,18740,0.68,126281,0.133,0.364,0.291,0.211,16778,46025,36796,26682,
English,Level 1,Female,2024,372,24750,0.749,16946,0.8,70812,0.148,0.401,0.282,0.169,10477,28396,19999,11940,
English,Level 1,Male,2015,409,29737,0.794,21873,0.73,151325,0.239,0.461,0.206,0.094,36169,69789,31178,14189,
English,Level 1,Male,2016,405,29193,0.79,21969,0.739,150524,0.219,0.463,0.216,0.103,32944,69655,32481,15444,
English,Level 1,Male,2017,405,28721,0.805,21000,0.725,144955,0.219,0.458,0.214,0.109,31801,66337,31086,15731,
English,Level 1,Male,2018,401,28293,0.8,20460,0.722,139463,0.221,0.449,0.22,0.109,30836,62662,30751,15214,
English,Level 1,Male,2019,406,30538,0.718,19834,0.706,136440,0.216,0.456,0.22,0.108,29459,62179,30005,14797,
English,Level 1,Male,2020,408,31964,0.653,18129,0.658,126944,0.202,0.457,0.228,0.113,25655,58030,28885,14374,
English,Level 1,Male,2021,407,31286,0.648,17080,0.644,121850,0.174,0.46,0.24,0.126,21187,56072,29284,15307,
English,Level 1,Male,2022,403,31328,0.646,17121,0.636,120987,0.213,0.45,0.227,0.109,25769,54489,27486,13243,
English,Level 1,Male,2023,403,30850,0.637,17485,0.618,123990,0.204,0.463,0.224,0.109,25274,57391,27785,13540,
English,Level 1,Male,2024,368,24665,0.729,16583,0.758,70515,0.235,0.468,0.206,0.091,16553,33018,14561,6383,
English,Level 2,Female,2015,413,25672,0.734,20187,0.778,111872,0.195,0.374,0.261,0.17,21785,41796,29240,19051,
